phone_number,account_length,intl_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churned
336-1574,0.5123966942148761,0.0,0.0,0.0,0.47965860597439547,0.6,0.47958500669344045,0.4828155072862249,0.6294117647058823,0.48301520543513426,0.6159493670886076,0.5257142857142857,0.6162070906021384,0.545,0.35000000000000003,0.5444444444444444,0.0,0.0
406-8324,0.5371900826446281,0.0,1.0,0.576923076923077,0.4950213371266003,0.7151515151515152,0.49497991967871485,0.5644762166620841,0.4764705882352941,0.5645422193464898,0.5524050632911393,0.5142857142857142,0.5526167698368036,0.335,0.15000000000000002,0.3351851851851852,0.1111111111111111,0.0
411-7110,0.4380165289256199,0.0,0.0,0.0,0.6554765291607397,0.3939393939393939,0.6554551539491299,0.7077261479241133,0.47058823529411764,0.7078615334843092,0.27164556962025316,0.5028571428571429,0.2718064153066967,0.42500000000000004,0.15000000000000002,0.4259259259259259,0.1111111111111111,0.0
341-9907,0.19421487603305787,0.0,0.0,0.0,0.5638691322901849,0.44242424242424244,0.5637550200803212,0.5576024195765741,0.6764705882352942,0.5577483015205434,0.37063291139240506,0.41714285714285715,0.37084974676420934,0.255,0.25,0.25555555555555554,0.1111111111111111,0.0
400-8952,0.30991735537190085,0.0,0.0,0.0,0.5294452347083927,0.5818181818181818,0.5294511378848729,0.5817981853175694,0.5882352941176471,0.582012293756066,0.5837974683544304,0.5714285714285714,0.5841305571187395,0.4,0.2,0.4,0.0,0.0
333-9266,0.5247933884297521,0.0,0.0,0.0,0.42247510668563304,0.6363636363636364,0.4225234270414993,0.6681330767115755,0.6235294117647059,0.668392106114526,0.6460759493670886,0.6514285714285715,0.6460326392796849,0.34,0.1,0.34074074074074073,0.1111111111111111,0.0
419-4894,0.2975206611570248,0.0,0.0,0.0,0.4469416785206259,0.6606060606060606,0.446954484605087,0.7390706626340391,0.48823529411764705,0.7392429634422517,0.45949367088607596,0.52,0.4597636465953855,0.5,0.4,0.5,0.0,0.0
364-9904,0.21074380165289258,0.0,0.0,0.0,0.44096728307254623,0.6666666666666666,0.4409303882195449,0.3667858124828155,0.611764705882353,0.3668715626011,0.44582278481012655,0.48,0.445694991558807,0.35000000000000003,0.2,0.35,0.4444444444444444,1.0
394-3048,0.5165289256198348,1.0,1.0,0.5,0.36785206258890474,0.7454545454545455,0.3678045515394913,0.48529007423700854,0.6705882352941176,0.4852798447104497,0.39113924050632914,0.5828571428571429,0.3911086100168824,0.48,0.35000000000000003,0.4796296296296296,0.1111111111111111,0.0
352-6265,0.5082644628099174,0.0,0.0,0.0,0.5362731152204837,0.4666666666666667,0.5363119143239624,0.5004124278251306,0.7235294117647059,0.5004852798447105,0.5524050632911393,0.7257142857142858,0.5526167698368036,0.305,0.30000000000000004,0.3055555555555555,0.1111111111111111,0.0
357-3187,0.5619834710743802,0.0,0.0,0.0,0.5940256045519204,0.7272727272727273,0.5940428380187416,0.6194665933461645,0.5882352941176471,0.6195406017470074,0.5610126582278481,0.7428571428571429,0.5610579628587508,0.555,0.25,0.5555555555555556,0.0,0.0
373-8483,0.2892561983471075,0.0,0.0,0.0,0.6770981507823614,0.49696969696969695,0.6770414993306559,0.765740995325818,0.5529411764705883,0.7657715949530897,0.48886075949367086,0.7657142857142857,0.48902644907146875,0.5900000000000001,0.5,0.5907407407407407,0.0,1.0
375-9930,0.5702479338842975,0.0,0.0,0.0,0.6005689900426743,0.6242424242424243,0.6005689424364123,0.5688754467968106,0.6352941176470588,0.5690714978971206,0.4908860759493671,0.4,0.49127743387732137,0.27999999999999997,0.2,0.2796296296296296,0.0,0.0
352-6282,0.4380165289256199,0.0,1.0,0.576923076923077,0.5658605974395449,0.5272727272727272,0.5657630522088354,0.569150398680231,0.5294117647058824,0.5693950177935944,0.4045569620253165,0.4342857142857143,0.4046145188519978,0.63,0.2,0.6296296296296295,0.3333333333333333,0.0
396-2945,0.6033057851239669,0.0,0.0,0.0,0.6054054054054054,0.47878787878787876,0.6054216867469879,0.5611767940610393,0.5352941176470588,0.5613070203817535,0.3954430379746835,0.6457142857142857,0.39561057962858753,0.51,0.1,0.5092592592592592,0.1111111111111111,0.0
412-3527,0.47520661157024796,0.0,0.0,0.0,0.390896159317212,0.7636363636363637,0.3908969210174029,0.3299422601044817,0.5529411764705883,0.3299902944031058,0.329873417721519,0.3657142857142857,0.32976927405740014,0.6200000000000001,0.1,0.6203703703703703,0.3333333333333333,0.0
328-4231,0.243801652892562,0.0,1.0,0.5961538461538461,0.5456614509246088,0.45454545454545453,0.5456827309236948,0.736321143799835,0.7941176470588235,0.7363312843739891,0.5075949367088608,0.35428571428571426,0.5075970737197524,0.6400000000000001,0.15000000000000002,0.6407407407407407,0.2222222222222222,0.0
413-9055,0.15289256198347106,0.0,0.0,0.0,0.4238975817923187,0.5575757575757576,0.4238621151271753,0.1352763266428375,0.4588235294117647,0.13523131672597863,0.41341772151898737,0.5314285714285715,0.413618458075408,0.6950000000000001,0.55,0.6944444444444444,0.0,0.0
363-8755,0.25619834710743805,0.0,0.0,0.0,0.33314366998577527,0.7151515151515152,0.3331659973226238,0.686279901017322,0.5294117647058824,0.6865092203170495,0.41063291139240504,0.48,0.4108047270680923,0.555,0.2,0.5555555555555556,0.3333333333333333,0.0
388-8891,0.3842975206611571,0.0,0.0,0.0,0.30725462304409673,0.47878787878787876,0.3072289156626506,0.665108605993951,0.8941176470588235,0.6651569071497897,0.6382278481012659,0.5257142857142857,0.6381541924592009,0.52,0.15000000000000002,0.5203703703703704,0.3333333333333333,0.0
360-1776,0.5371900826446281,0.0,0.0,0.0,0.3209103840682788,0.806060606060606,0.32095046854083,0.5482540555402805,0.6823529411764706,0.5483662245228081,0.3612658227848101,0.6,0.36128306133933596,0.505,0.25,0.5055555555555555,0.0,0.0
411-3578,0.6487603305785125,0.0,0.0,0.0,0.5004267425320057,0.6363636363636364,0.500334672021419,0.5177343964806159,0.5176470588235293,0.5179553542542867,0.4767088607594937,0.56,0.47664603263927974,0.55,0.30000000000000004,0.55,0.1111111111111111,0.0
399-7268,0.5702479338842975,0.0,0.0,0.0,0.6731152204836416,0.6606060606060606,0.6730254350736278,0.46714324993126205,0.6294117647058823,0.4671627305079262,0.5374683544303798,0.6742857142857143,0.5374226223972989,0.555,0.1,0.5555555555555556,0.1111111111111111,1.0
350-1532,0.3140495867768595,0.0,0.0,0.0,0.4819345661450925,0.6181818181818182,0.4819277108433735,0.5083860324443222,0.8470588235294118,0.5085732772565513,0.5931645569620253,0.5085714285714286,0.5931344963421497,0.1,0.35000000000000003,0.1,0.1111111111111111,0.0
359-2197,0.5743801652892563,0.0,0.0,0.0,0.3687055476529161,0.47878787878787876,0.36864123159303885,0.6769315369810283,0.5823529411764706,0.6771271433193141,0.43569620253164554,0.7085714285714285,0.4355655599324705,0.47000000000000003,0.5,0.4703703703703703,0.3333333333333333,0.0
407-9290,0.29338842975206614,0.0,0.0,0.0,0.5038406827880512,0.5878787878787879,0.5038487282463185,0.5078361286774814,0.6176470588235294,0.507926237463604,0.44075949367088607,0.5371428571428571,0.44063027574563873,0.4,0.30000000000000004,0.4,0.1111111111111111,0.0
358-6672,0.21074380165289258,0.0,1.0,0.38461538461538464,0.3792318634423898,0.38181818181818183,0.3791834002677376,0.506186417376959,0.7235294117647059,0.5063086379812358,0.690886075949367,0.6114285714285714,0.691052335396736,0.675,0.1,0.6759259259259258,0.1111111111111111,0.0
393-4621,0.42148760330578516,0.0,0.0,0.0,0.4773826458036985,0.7333333333333333,0.47740963855421686,0.5853725598020346,0.7235294117647059,0.5855710126172761,0.5270886075949367,0.41714285714285715,0.5272931907709623,0.65,0.15000000000000002,0.6499999999999999,0.5555555555555556,0.0
336-7357,0.30165289256198347,0.0,1.0,0.6153846153846154,0.496728307254623,0.6484848484848484,0.4966532797858099,0.854000549903767,0.6764705882352942,0.8540925266903914,0.5941772151898734,0.5257142857142857,0.594259988745076,0.45,0.2,0.45,0.1111111111111111,0.0
351-1466,0.5082644628099174,0.0,0.0,0.0,0.42759601706970135,0.6121212121212121,0.42754350736278446,0.7036018696728072,0.6588235294117647,0.7036557748301521,0.3460759493670886,0.35428571428571426,0.3460889138998312,0.625,0.2,0.6259259259259259,0.2222222222222222,0.0
394-6668,0.34710743801652894,0.0,1.0,0.40384615384615385,0.8056899004267425,0.6666666666666666,0.8055555555555556,0.6590596645587022,0.6352941176470588,0.6590100291167907,0.37848101265822787,0.45714285714285713,0.37872819358469334,0.315,0.05,0.31481481481481477,0.5555555555555556,0.0
403-2673,0.4628099173553719,0.0,1.0,0.38461538461538464,0.4489331436699858,0.503030303030303,0.44896251673360105,0.4440472917239483,0.32941176470588235,0.4441928178582983,0.6873417721518987,0.5714285714285714,0.6876758581879573,0.435,0.1,0.4351851851851852,0.5555555555555556,1.0
355-1735,0.2892561983471075,0.0,0.0,0.0,0.40170697012802276,0.8,0.40160642570281124,0.40995325817981854,0.5294117647058824,0.4098997088320932,0.4339240506329114,0.4114285714285714,0.43387732132808104,0.35000000000000003,0.1,0.35,0.2222222222222222,0.0
416-7679,0.7272727272727273,0.0,1.0,0.5192307692307693,0.6549075391180654,0.6424242424242425,0.6547858099062919,0.5391806433874072,0.4588235294117647,0.5393076674215465,0.5453164556962026,0.6171428571428571,0.5453010692177828,0.52,0.1,0.5203703703703704,0.1111111111111111,0.0
340-4972,0.19834710743801653,1.0,0.0,0.0,0.6765291607396872,0.5575757575757576,0.6765394912985274,0.5743744844652185,0.7,0.5745713361371725,0.4248101265822785,0.49142857142857144,0.4248733821046708,0.78,0.30000000000000004,0.7796296296296296,0.2222222222222222,1.0
417-4826,0.43388429752066116,1.0,0.0,0.0,0.5803698435277382,0.509090909090909,0.5803212851405622,0.4632939235633764,0.3588235294117647,0.46328049175024266,0.4151898734177215,0.5828571428571429,0.4153066966797974,0.665,0.15000000000000002,0.6648148148148147,0.3333333333333333,1.0
408-6676,0.243801652892562,0.0,0.0,0.0,0.629018492176387,0.6424242424242425,0.6290160642570282,0.49106406378883694,0.2823529411764706,0.49110320284697506,0.5131645569620253,0.5142857142857142,0.5132245357343838,0.37000000000000005,0.15000000000000002,0.37037037037037035,0.1111111111111111,0.0
417-6683,0.1735537190082645,0.0,0.0,0.0,0.5041251778093884,0.5636363636363636,0.5040160642570282,0.3920813857574924,0.3529411764705882,0.3921061145260433,0.7951898734177216,0.8228571428571428,0.7951603826674171,0.635,0.1,0.6351851851851852,0.4444444444444444,0.0
331-6270,0.26859504132231404,0.0,0.0,0.0,0.3357041251778094,0.806060606060606,0.33567603748326635,0.6821556227660159,0.5823529411764706,0.6823034616628922,0.5427848101265823,0.6971428571428572,0.5430500844119303,0.265,0.25,0.2648148148148148,0.1111111111111111,0.0
404-9754,0.5123966942148761,0.0,0.0,0.0,0.46600284495021344,0.44242424242424244,0.46603078982597057,0.702777014022546,0.5,0.7030087350372048,0.48835443037974685,0.5428571428571428,0.4884637028700056,0.785,0.2,0.7851851851851852,0.0,0.0
364-9425,0.4669421487603306,0.0,1.0,0.07692307692307693,0.40199146514935996,0.5818181818181818,0.40194109772423026,0.6334891394006049,0.5176470588235293,0.6334519572953736,0.5663291139240506,0.4857142857142857,0.5666854248733821,0.47000000000000003,0.15000000000000002,0.4703703703703703,0.3333333333333333,0.0
339-6477,0.45867768595041325,0.0,0.0,0.0,0.77524893314367,0.7212121212121212,0.7752677376171352,0.6216662084135276,0.5529411764705883,0.6218052410223228,0.4027848101265823,0.5371428571428571,0.40292628024760835,0.82,0.25,0.8203703703703703,0.3333333333333333,1.0
362-2787,0.4132231404958678,0.0,1.0,0.3076923076923077,0.3382645803698436,0.6787878787878788,0.33818607764390896,0.6277151498487765,0.5705882352941176,0.6279521190553219,0.4559493670886076,0.6342857142857142,0.4558244231851435,0.41,0.25,0.4092592592592592,0.2222222222222222,0.0
405-9233,0.2851239669421488,0.0,0.0,0.0,0.022475106685633003,0.6060606060606061,0.02242302543507363,0.3750343689854276,0.48823529411764705,0.3749595600129408,0.3964556962025316,0.5085714285714286,0.3967360720315138,0.605,0.05,0.6055555555555555,0.0,0.0
416-1845,0.23966942148760334,0.0,0.0,0.0,0.45376955903271693,0.5818181818181818,0.45381526104417674,0.45971954907891116,0.7235294117647059,0.4597217728890327,0.3508860759493671,0.6057142857142858,0.35115362971299946,0.51,0.2,0.5092592592592592,0.0,0.0
385-9657,0.23966942148760334,0.0,0.0,0.0,0.42731152204836415,0.42424242424242425,0.4272088353413655,0.5105856475116854,0.5764705882352941,0.5105143966353931,0.5379746835443038,0.7314285714285714,0.537985368598762,0.605,0.1,0.6055555555555555,0.1111111111111111,0.0
420-5652,0.5082644628099174,0.0,1.0,0.576923076923077,0.411095305832148,0.21212121212121213,0.411144578313253,0.721198790211713,0.5941176470588235,0.721449369136202,0.5734177215189874,0.4685714285714286,0.5734383792909398,0.6000000000000001,0.35000000000000003,0.6,0.2222222222222222,0.0
415-1141,0.40495867768595045,0.0,0.0,0.0,0.4002844950213371,0.5333333333333333,0.40026773761713524,0.5798735221336266,0.5764705882352941,0.5800711743772242,0.5820253164556962,0.7142857142857143,0.58244231851435,0.6200000000000001,0.2,0.6203703703703703,0.2222222222222222,0.0
334-5634,0.615702479338843,0.0,0.0,0.0,0.4813655761024182,0.7454545454545455,0.4812583668005355,0.5960956832554304,0.48823529411764705,0.5962471692009058,0.4541772151898734,0.6114285714285714,0.4541361845807541,0.63,0.15000000000000002,0.6296296296296295,0.1111111111111111,0.0
403-4200,0.3305785123966942,0.0,0.0,0.0,0.6281650071123756,0.4666666666666667,0.6281793842034805,0.4083035468792961,0.5117647058823529,0.408282109349725,0.46556962025316456,0.5714285714285714,0.46595385481148,0.38,0.15000000000000002,0.3796296296296296,0.2222222222222222,0.0
357-7893,0.35123966942148765,0.0,0.0,0.0,0.6153627311522049,0.5818181818181818,0.6152945113788488,0.732196865548529,0.45294117647058824,0.7324490456163054,0.5417721518987342,0.6285714285714286,0.541924592009004,0.225,0.15000000000000002,0.22592592592592592,0.0,0.0
369-2899,0.34297520661157027,0.0,0.0,0.0,0.4822190611664296,0.5818181818181818,0.4822623828647925,0.43332416827055265,0.5529411764705883,0.4335166612746684,0.24860759493670886,0.4,0.24873382104670794,0.53,0.35000000000000003,0.5296296296296296,0.0,0.0
381-1026,0.48347107438016534,0.0,1.0,0.6730769230769231,0.7291607396870555,0.7212121212121212,0.7290829986613119,0.7096508111080562,0.5352941176470588,0.7098026528631511,0.5455696202531646,0.7428571428571429,0.5458638154192459,0.585,0.05,0.5851851851851851,0.1111111111111111,0.0
388-8722,0.36363636363636365,0.0,0.0,0.0,0.5112375533428165,0.7757575757575758,0.5112115127175368,0.8243057464943635,0.5411764705882353,0.8243286962148172,0.46911392405063296,0.6857142857142857,0.46933033202025887,0.38,0.15000000000000002,0.3796296296296296,0.1111111111111111,0.0
418-3135,0.38016528925619836,0.0,0.0,0.0,0.7567567567567568,0.7272727272727273,0.7566934404283802,0.3577124003299422,0.49411764705882355,0.35781300549983824,0.41974683544303804,0.36,0.41980866629150254,0.655,0.30000000000000004,0.6555555555555556,0.3333333333333333,0.0
380-3974,0.34710743801652894,0.0,0.0,0.0,0.27510668563300145,0.5878787878787879,0.27510040160642574,0.532856750068738,0.5588235294117647,0.5328372694920738,0.43468354430379746,0.5028571428571429,0.43500281373100735,0.485,0.15000000000000002,0.48518518518518516,0.2222222222222222,0.0
338-7232,0.6570247933884298,0.0,0.0,0.0,0.23527738264580372,0.703030303030303,0.2352744310575636,0.5350563651361012,0.5588235294117647,0.5351019087673892,0.40253164556962023,0.30857142857142855,0.4023635340461452,0.545,0.45,0.5444444444444444,0.0,0.0
334-5223,0.1115702479338843,0.0,0.0,0.0,0.4785206258890469,0.5272727272727272,0.4784136546184739,0.4445971954907891,0.5411764705882353,0.44451633775477195,0.4870886075949367,0.64,0.48733821046707937,0.505,0.15000000000000002,0.5055555555555555,0.3333333333333333,0.0
340-8323,0.2975206611570248,0.0,0.0,0.0,0.8147937411095305,0.6606060606060606,0.8147590361445782,0.48996425625515533,0.3941176470588235,0.4901326431575542,0.5422784810126582,0.8685714285714285,0.5424873382104671,0.535,0.7000000000000001,0.5351851851851852,0.1111111111111111,1.0
337-6851,0.6404958677685951,0.0,0.0,0.0,0.49587482219061174,0.5757575757575758,0.4958165997322624,0.5130602144624691,0.7529411764705882,0.5131025558071821,0.6536708860759494,0.6,0.6539110861001688,0.645,0.25,0.6444444444444444,0.3333333333333333,0.0
344-5973,0.1322314049586777,1.0,0.0,0.0,0.5422475106685634,0.6060606060606061,0.5421686746987951,0.4445971954907891,0.611764705882353,0.44451633775477195,0.4807594936708861,0.7771428571428571,0.48114800225098486,0.65,0.30000000000000004,0.6499999999999999,0.1111111111111111,0.0
335-2261,0.3140495867768595,0.0,0.0,0.0,0.4992887624466572,0.5212121212121212,0.499330655957162,0.5639263128952433,0.4588235294117647,0.5638951795535425,0.620759493670886,0.5714285714285714,0.6207090602138435,0.8900000000000001,0.15000000000000002,0.8907407407407406,0.4444444444444444,0.0
343-1458,0.487603305785124,0.0,0.0,0.0,0.37951635846372694,0.6181818181818182,0.3795180722891566,0.5625515534781413,0.4176470588235294,0.5626010999676481,0.49848101265822786,0.5885714285714285,0.4985931344963421,0.555,0.35000000000000003,0.5555555555555556,0.1111111111111111,0.0
415-4875,0.37190082644628103,0.0,1.0,0.5192307692307693,0.582076813655761,0.5818181818181818,0.5819946452476573,0.373934561451746,0.5470588235294117,0.3739890003235199,0.5329113924050634,0.4685714285714286,0.5329206527855938,0.33,0.1,0.3296296296296296,0.3333333333333333,0.0
381-2726,0.4173553719008265,0.0,0.0,0.0,0.6890469416785207,0.5333333333333333,0.6889223560910308,0.6411877921363761,0.5235294117647059,0.6412164348107409,0.4772151898734177,0.6914285714285714,0.47720877884074286,0.31000000000000005,0.30000000000000004,0.30925925925925923,0.3333333333333333,0.0
395-3852,0.35123966942148765,0.0,1.0,0.6346153846153847,0.7200568990042674,0.6787878787878788,0.7200468540829986,0.5776739070662634,0.5529411764705883,0.5778065351019087,0.24050632911392406,0.56,0.2402926280247608,0.5950000000000001,0.2,0.5944444444444444,0.3333333333333333,0.0
358-7914,0.3347107438016529,0.0,0.0,0.0,0.3698435277382646,0.6666666666666666,0.3698125836680054,0.5094858399780039,0.5176470588235293,0.5095438369459722,0.4524050632911392,0.6,0.4524479459763646,0.41500000000000004,0.2,0.41481481481481486,0.0,0.0
332-6958,0.36363636363636365,0.0,0.0,0.0,0.3012802275960171,0.9151515151515152,0.3012048192771084,0.5213087709650811,0.8352941176470589,0.5215140731154967,0.43265822784810126,0.38285714285714284,0.4327518289251548,0.635,0.35000000000000003,0.6351851851851852,0.0,0.0
355-1019,0.35123966942148765,0.0,0.0,0.0,0.5524893314366999,0.593939393939394,0.552376171352075,0.532856750068738,0.5588235294117647,0.5328372694920738,0.48607594936708864,0.7028571428571428,0.4862127180641531,0.4650000000000001,0.35000000000000003,0.46481481481481474,0.3333333333333333,0.0
382-9447,0.5495867768595042,0.0,0.0,0.0,0.5229018492176387,0.6727272727272727,0.5229250334672021,0.3395655760241958,0.5411764705882353,0.3396958912973148,0.40683544303797464,0.6,0.40686550365785035,0.305,0.1,0.3055555555555555,0.1111111111111111,0.0
386-8536,0.3760330578512397,0.0,0.0,0.0,0.5590327169274538,0.49696969696969695,0.5590696117804551,0.5224085784987628,0.5235294117647059,0.5224846328049174,0.4131645569620253,0.5657142857142857,0.41305571187394485,0.54,0.1,0.5407407407407407,0.2222222222222222,0.0
363-3818,0.3553719008264463,0.0,0.0,0.0,0.5248933143669986,0.4909090909090909,0.5249330655957162,0.47291723948309045,0.6058823529411764,0.47298608864445163,0.46430379746835443,0.5485714285714286,0.4642656162070906,0.685,0.15000000000000002,0.6851851851851852,0.3333333333333333,0.0
360-6416,0.2603305785123967,0.0,0.0,0.0,0.7450924608819345,0.6848484848484848,0.7449799196787149,0.4072037393456145,0.5823529411764706,0.4073115496603041,0.36759493670886073,0.4228571428571429,0.3674732695554305,0.6900000000000001,0.2,0.6907407407407407,0.0,0.0
332-8764,0.32644628099173556,0.0,0.0,0.0,0.5758179231863443,0.7151515151515152,0.5758032128514056,0.7154248006598845,0.3941176470588235,0.7156260109996765,0.44911392405063294,0.64,0.44907146876758586,0.45999999999999996,0.25,0.45925925925925926,0.3333333333333333,0.0
398-4814,0.6776859504132232,0.0,1.0,0.75,0.47624466571834995,0.6848484848484848,0.4762382864792504,0.47484190266703324,0.5529411764705883,0.4749272080232934,0.4875949367088607,0.6457142857142857,0.4879009566685425,0.47500000000000003,0.2,0.47592592592592586,0.3333333333333333,0.0
410-5963,0.628099173553719,0.0,1.0,0.42307692307692313,0.4770981507823613,0.6303030303030303,0.4770749665327979,0.6785812482815508,0.5352941176470588,0.6787447428016823,0.5162025316455696,0.6685714285714286,0.5166010129431626,0.375,0.55,0.3759259259259259,0.1111111111111111,0.0
399-6642,0.1652892561983471,0.0,1.0,0.576923076923077,0.5453769559032717,0.6606060606060606,0.5453480589022758,0.5306571350013748,0.5058823529411764,0.530896150113232,0.37822784810126586,0.5314285714285715,0.37816544738323016,0.555,0.2,0.5555555555555556,0.1111111111111111,0.0
390-9986,0.44214876033057854,0.0,0.0,0.0,0.6833570412517781,0.4727272727272727,0.6832329317269076,0.6332141875171845,0.6411764705882352,0.6334519572953736,0.549367088607595,0.4742857142857143,0.5492402926280248,0.26,0.05,0.25925925925925924,0.2222222222222222,0.0
391-1793,0.4256198347107438,0.0,1.0,0.5,0.5379800853485064,0.6787878787878788,0.5379852744310576,0.48996425625515533,0.5705882352941176,0.4901326431575542,0.5045569620253165,0.5942857142857143,0.5047833427124367,0.555,0.2,0.5555555555555556,0.1111111111111111,0.0
352-5542,0.4710743801652893,0.0,0.0,0.0,0.36330014224751067,0.40606060606060607,0.3632864792503347,0.5028869947759143,0.5294117647058824,0.5030734390164996,0.4377215189873418,0.5257142857142857,0.43781654473832304,0.53,0.35000000000000003,0.5296296296296296,0.1111111111111111,0.0
386-8118,0.3553719008264463,0.0,0.0,0.0,0.5837837837837838,0.6424242424242425,0.5836680053547524,0.2735771240032994,0.7176470588235294,0.27369783241669365,0.479746835443038,0.42857142857142855,0.4800225098480585,0.67,0.15000000000000002,0.6703703703703704,0.1111111111111111,0.0
394-9825,0.6528925619834711,0.0,1.0,0.44230769230769235,0.43698435277382647,0.5636363636363636,0.4369143239625167,0.5963706351388507,0.5176470588235293,0.5965706890973795,0.4083544303797469,0.52,0.4085537422622397,0.63,0.15000000000000002,0.6296296296296295,0.2222222222222222,0.0
382-4952,0.487603305785124,0.0,0.0,0.0,0.4395448079658606,0.7818181818181819,0.4395917001338688,0.5323068463018972,0.5117647058823529,0.5325137495956002,0.4579746835443038,0.8285714285714286,0.4580754079909961,0.67,0.15000000000000002,0.6703703703703704,0.2222222222222222,0.0
387-2698,0.2809917355371901,0.0,0.0,0.0,0.43726884779516356,0.6606060606060606,0.43724899598393574,0.5334066538355787,0.6176470588235294,0.533484309285021,0.6483544303797469,0.6514285714285715,0.6482836240855374,0.7050000000000001,0.30000000000000004,0.7055555555555555,0.1111111111111111,0.0
417-1360,0.3553719008264463,1.0,1.0,0.6923076923076923,0.48705547652916076,0.8363636363636363,0.48694779116465864,0.5108605993951059,0.6,0.5108379165318667,0.5762025316455697,0.5542857142857143,0.5762521102982555,0.54,0.15000000000000002,0.5407407407407407,0.1111111111111111,0.0
408-4836,0.38016528925619836,0.0,0.0,0.0,0.9334281650071125,0.6424242424242425,0.9334002677376172,0.41710200714874895,0.5235294117647059,0.4170171465545131,0.7683544303797468,0.6514285714285715,0.7687113111986494,0.435,0.15000000000000002,0.4351851851851852,0.1111111111111111,1.0
374-8329,0.6322314049586777,1.0,0.0,0.0,0.41507823613086775,0.41818181818181815,0.4149933065595716,0.5724498212812758,0.8294117647058823,0.5726302167583306,0.4579746835443038,0.6057142857142858,0.4580754079909961,0.7200000000000001,0.5,0.7203703703703703,0.0,1.0
363-8424,0.23140495867768596,0.0,1.0,0.7115384615384616,0.5724039829302987,0.46060606060606063,0.572289156626506,0.7701402254605445,0.7176470588235294,0.7703008735037205,0.390379746835443,0.6285714285714286,0.3905458638154193,0.5900000000000001,0.05,0.5907407407407407,0.1111111111111111,0.0
408-8910,0.5330578512396694,0.0,0.0,0.0,0.3957325746799431,0.43636363636363634,0.39574966532797856,0.6763816332141875,0.6588235294117647,0.6764801035263669,0.5245569620253164,0.6914285714285714,0.5244794597636466,0.5700000000000001,0.45,0.5703703703703703,0.5555555555555556,0.0
399-3840,0.6198347107438017,0.0,0.0,0.0,0.3382645803698436,0.7757575757575758,0.33818607764390896,0.7651910915589772,0.38235294117647056,0.765448075056616,0.4931645569620254,0.3485714285714286,0.4935284186831739,0.66,0.5,0.6592592592592592,0.2222222222222222,0.0
367-8692,0.6652892561983471,0.0,0.0,0.0,0.6190611664295875,0.5272727272727272,0.6189759036144579,0.76711575474292,0.4176470588235294,0.7673891944354577,0.6346835443037975,0.37142857142857144,0.634777715250422,0.52,0.2,0.5203703703703704,0.2222222222222222,1.0
387-4504,0.243801652892562,0.0,0.0,0.0,0.41251778093883357,0.806060606060606,0.412483266398929,0.5749243882320594,0.5411764705882353,0.5748948560336461,0.8316455696202532,0.64,0.8317388857625211,0.73,0.1,0.7296296296296296,0.1111111111111111,0.0
328-2647,0.3305785123966942,0.0,0.0,0.0,0.5789473684210527,0.5393939393939394,0.5789825970548862,0.7962606543854827,0.40588235294117647,0.7965059851180848,0.5389873417721519,0.4057142857142857,0.5391108610016883,0.435,0.15000000000000002,0.4351851851851852,0.3333333333333333,0.0
369-7903,0.5413223140495868,0.0,0.0,0.0,0.683072546230441,0.696969696969697,0.6830655957161982,0.4960131976904042,0.5352941176470588,0.4959560012940796,0.3377215189873418,0.6971428571428572,0.3376477208778841,0.4,0.30000000000000004,0.4,0.3333333333333333,0.0
399-6852,0.35123966942148765,0.0,0.0,0.0,0.2384068278805121,0.7333333333333333,0.23845381526104417,0.6604344239758042,0.5647058823529412,0.6606276285991589,0.40151898734177216,0.6171428571428571,0.40180078784468204,0.335,0.4,0.3351851851851852,0.1111111111111111,0.0
335-4888,0.5578512396694215,0.0,0.0,0.0,0.7675675675675676,0.6424242424242425,0.767570281124498,0.6290899092658785,0.5941176470588235,0.6292461986412164,0.6518987341772152,0.6057142857142858,0.6522228474957794,0.505,0.4,0.5055555555555555,0.1111111111111111,1.0
344-2260,0.49586776859504134,0.0,1.0,0.40384615384615385,0.3593172119487909,0.509090909090909,0.35927041499330653,0.5762991476491613,0.6,0.5765124555160143,0.4873417721518987,0.7371428571428571,0.48733821046707937,0.53,0.1,0.5296296296296296,0.1111111111111111,0.0
349-4070,0.4297520661157025,0.0,1.0,0.2884615384615385,0.25064011379800855,0.7575757575757576,0.250669344042838,0.48364036293648616,0.8352941176470589,0.4836622452280815,0.6832911392405063,0.4857142857142857,0.6837366347777153,0.485,0.05,0.48518518518518516,0.2222222222222222,0.0
394-6505,0.4297520661157025,0.0,1.0,0.6538461538461539,0.6216216216216216,0.3696969696969697,0.6216532797858099,0.5408303546879296,0.43529411764705883,0.5409252669039145,0.38253164556962027,0.5885714285714285,0.3826674169949353,0.49500000000000005,0.2,0.4944444444444444,0.2222222222222222,0.0
419-3612,0.20661157024793392,0.0,1.0,0.5,0.6736842105263159,0.3696969696969697,0.6736947791164658,0.7242232609293373,0.5705882352941176,0.7243610482044646,0.4584810126582278,0.52,0.45863815419245924,0.5599999999999999,0.4,0.5592592592592592,0.1111111111111111,0.0
